strong_linear_1,strong_linear_2,moderate_linear,weak_linear,confound_proxy_1,confound_proxy_2,confound_proxy_3,nonlinear_1,interaction_a,interaction_b,threshold_feature,pure_noise_1,pure_noise_2,pure_noise_3,pure_noise_4,target
-1.61796814702023,1.48918277570278,-0.708729346308282,-1.52611088853554,-0.0277393417035606,0.517190619279281,-0.861637181304013,0.686648194162184,-0.339024370249682,0.304137038062263,-1.17696211276997,0.260823167677533,0.285399376721687,0.861964756086487,1.48229948615291,-4.47062747906548
0.247263470055898,-0.147620503978153,0.276533535073697,1.22703110017257,0.638233838025878,0.322780101615258,0.046740417230289,1.00947911404762,0.238984533673499,0.362675154085506,1.82054390794182,-0.0248326677037544,0.139993742636435,-1.34347027952956,-1.03247896789487,7.08189342429401
-0.150410752728512,2.12342684614194,0.25795662462543,0.535189708465603,-0.807480840254011,-0.159179969486127,0.0454277947774258,0.0817823527016793,-2.38817075691117,-1.12167331107448,-0.566394591214723,-0.158570092346219,-0.543473107253543,0.750692795128987,-0.152297978494147,-12.4807348519298
-0.036627227159229,-0.891342275321828,-0.91378815194234,0.630677600769952,-0.63972100079599,-0.924907533549533,-0.468927872335939,-1.14363676130422,0.0983791018351644,0.241764814383765,0.831616786180404,-0.486976300188007,-0.376566621491011,0.390153940013453,-0.640683636707773,-0.213182971885711
-0.706302252551755,-0.747499832838046,-1.54070318241305,0.257963755140908,0.0746730909459029,-0.485703379633006,0.782898522314503,-0.145484757890175,0.716456191104838,-0.594350835114516,0.209470083647773,0.620148780415464,0.629175091050703,1.18392048385137,0.0448181971001678,1.85797507987563
1.74750087321341,-0.354671481682233,0.821746508950537,0.575300113046671,-0.634497196373573,-1.34815917286685,-0.665087250054671,0.178939839477695,-0.987366560406044,-0.161340866113819,-0.984534050481968,-3.58206260748751,-0.314875332063079,-0.691931322338641,0.533273602783593,5.55394424525262
-0.109987740103149,-1.86575367780188,-1.76048884898528,0.66881206854544,0.806755826348096,1.03340826311775,-0.25394914140375,-0.892272904085969,-1.26198881052558,-0.3989336499526,-0.00595470921272938,1.13647050836704,-0.162282447167414,0.995893415589245,-0.651807378073709,2.87269400070549
-0.434686533887648,-0.700678253251443,-0.388894987832083,0.274500855054608,-1.85591492179451,-1.81218083696956,-1.90105713883437,-0.997487281099019,-0.067125661228723,0.909235111853299,0.784002779310748,-0.912507774394035,-0.0253472747504244,0.159608247400832,-0.364106221389212,-4.09704346088496
0.937125547772655,-0.809269175689621,0.239337734401136,-0.107277237310067,0.919244210143928,0.931802045575636,0.561036159855166,0.15004489280318,-0.669275143276448,-1.71854472297222,-0.188261335086307,0.407956909750648,-0.590828110907476,1.76605030405229,0.966040798057363,10.899683461502
-1.0918311558137,0.235167771622698,-1.54687957507109,-0.939854867888208,0.644515059809003,0.352662203903091,1.27094242483647,0.787604442255251,0.191796337447457,-1.00922906437002,1.19311294585103,0.355025617934929,-0.0749792590775513,2.78604993781333,1.35732466192644,-2.12240828688279
0.517948631214308,0.267148637922095,0.076495101083799,0.164515373763413,0.178603604355973,1.01768437014308,-0.462043453541911,0.606720826606017,-1.46590909305479,1.07594156117074,1.02151539278186,1.27497738202082,-2.0194061287908,1.53833043905255,0.493516035202879,3.18142068097763
-1.88803337617182,2.35837451202188,-0.876627581995861,0.961119114331255,0.973608740359066,1.63307455009034,1.51890959757898,0.628773482578261,-3.79016272374172,-3.91978754317631,0.918914854658329,0.197749135538069,0.548835883018462,0.480518678108224,-0.137963098743159,-10.9419647543283
-1.40589869264464,1.09771632367753,-0.22523738781313,-1.63756289032343,1.67055212857106,2.55298653784183,2.20124676652784,0.794050234891778,-1.16220554350394,-0.24504684918943,-0.459656772272997,-0.829109180634045,2.35177183897205,2.3210039960618,-0.233096921037149,-0.367865182165106
0.13795628114363,-0.356440319847458,0.6916255468704,-1.4084668949917,0.630435433778599,0.95075198085811,2.11214218604778,-0.60957536991256,0.481158425330233,-0.168331427972078,-1.07984244778149,-1.60475498791097,-0.552043615163066,0.603478041667984,0.54812632872729,6.56047092434264
0.716986202171191,-0.699550290748134,-1.04138940232954,0.38630081523514,-1.84364178055049,-1.72262443583281,-2.08668618690934,-0.649999947746588,-0.178448900802117,-1.95277765083882,-0.613587605362794,-0.348803154872975,0.37383714500167,-0.907945713522616,0.227767001404872,0.795821785858292
0.160201610237018,0.843961328752103,0.368604284805035,0.102298186213009,-1.41752252154854,-1.88623398650402,-0.852183670987604,1.05271894375679,0.492099266071628,0.708746662717669,0.19624094066672,-1.95817542888301,0.851576320246185,-0.0392733069515753,-1.6489758378913,-3.07097410333356
0.102640580702853,-1.26592673940953,-0.693561929581185,0.138647179653936,-0.723443142175633,-0.034044807248369,0.744172524227627,-0.617006133578421,-0.407275651947498,-0.26024191968507,0.545786713532356,-0.628485706310756,1.28021527271746,0.761672186295002,0.572385232307903,2.88940331604926
-0.285519929847099,1.4424091814676,0.954725334858448,0.153622089231714,0.314817450904597,-0.44102077029634,-0.344493955949384,0.535269035115787,-1.88706049870446,-0.0623768332562135,-2.17157140476045,-0.292630620330205,-0.264321488740179,0.825954155620064,-0.860569789422562,-4.03476774799897
-1.25872996720275,1.29934650624708,-0.287419168989328,-0.666758851745033,0.266357641613272,0.604369245974175,-0.403365128050293,1.47499117559535,-2.01896508475102,-1.72618054752998,-0.00811320161175029,-0.689915978028925,-1.80331725368872,-1.12526488980766,-1.41693640847565,-4.36900346291069
-0.744059182427283,-0.664582720242254,-1.070758384922,1.27391017608367,-0.56310277580387,-1.1646648242066,-1.85374983349812,-0.326898313135856,1.03887565353337,-0.742449383672627,0.158089225323184,0.0417736573649122,0.267231950848763,-1.09353228645967,-1.66834488810873,2.9084295994658
-0.43704821386496,-1.8717195336158,-1.15306943561219,-1.73909560976445,0.130974178410717,-0.0487799662184001,0.614393981793877,-0.715060691287075,1.7645543532363,0.904142519728595,-0.277544256315552,-0.236104010919208,0.128628690654427,-0.341309846209848,-0.216104371183319,10.2970413717594
0.457662020859283,1.52978157979194,0.698206771315421,-0.511360356914571,-0.811334966052489,-1.0902879047732,-1.88527305718847,1.56318045964158,1.92859294980248,2.96856477770099,1.29127383901588,-0.327686541328782,-0.345666374676003,0.53454361345619,-1.0165243621826,7.759292878132
0.618516591979206,0.256945076177473,0.805959318799189,-0.000169273278508963,-0.453443423781606,-0.854667907262275,-0.834909234754702,-0.55892166074082,0.261180590248073,0.305732535246981,0.421780074250871,-2.42415061703731,-0.133512122884341,0.662562549879919,-2.3263615597392,6.87068887659886
-1.65909361259334,1.24419778499428,-0.54991057922509,-2.17210085776299,-1.33865083793444,-1.62231017810781,-1.14427318462485,0.930742259791757,-1.91657210910204,-2.22258229007604,1.3101919080809,-1.29470518068555,0.143680445017731,0.141305124104811,-0.358455506836811,-9.93674939434549
0.623487002352691,-1.50177775501468,0.697393729570935,-0.0786292136136327,-0.809110646666998,-1.14254076408094,-0.812127924012956,-1.21230261361137,-0.906011567307475,0.2360119367949,-0.215960520350232,0.642656731854876,0.36176199210385,-0.834428733517648,-0.490570834885866,6.7925309254248
-1.25395889387442,-0.0887105395632015,-0.507195865720072,1.54594548160312,-1.15804767350976,-1.01835104090421,-1.09641768710583,-1.19127031748642,0.139766495176087,0.378276626305799,0.937477492506925,0.804256272947444,0.319809710239918,1.7369429430193,-0.14990111465838,-3.20080094210783
-0.0504095888717405,0.0774696535647537,-0.82909978044258,-0.182190111795826,-1.042134929614,-1.41781837020234,-0.84249933949682,0.143927666729718,1.1647990923762,0.14312438548172,1.63506639452752,-1.838776717979,-0.217685659501129,-1.07205806184304,-0.628897954042377,9.39759551044099
0.569799400394316,0.827485528018861,-0.522430624757279,0.414203792370944,0.931194449706289,1.14185836741339,1.82096128459588,1.05158593389768,-0.631053688812756,-0.735400705269814,1.31169344927266,-0.814718181234132,0.384278834985951,1.30234074485376,1.82932966352728,13.9596396353097
1.36345436751721,-0.28041257778978,-0.643310280847694,-0.950864908423795,-1.1664289941435,-0.46221522790972,-1.52078871727522,-1.17105558458502,0.666327867309881,-0.300323668134296,-1.09214159342873,1.07196536759913,-0.285030848274862,0.738823283450366,0.517337294683641,6.61918599581018
0.619308340978539,0.0946211046007535,-0.142573521394575,-0.336977372304618,2.4672999588416,2.42710351903203,2.22618498176227,0.5704400519028,0.354628051043654,1.30485815067996,-0.253676077542381,-0.718038813405149,0.64202550153532,1.28033230387173,-0.499613323621477,5.12295209964238
-0.655385351703868,-0.841617943051235,-0.770302695079731,-0.626961637290729,1.08313678594263,0.206150344581849,0.0297222337183949,-0.619838358305129,1.82376824885491,0.310722266018334,-0.345164705449796,-0.111490787125112,-0.627442835476501,-0.444433292922917,-0.0636268374473626,5.36931231066873
-0.625237044803311,-0.0280319695564602,0.0627557944187142,-0.410478809511598,0.433772039842231,0.0926262736227736,0.68295121081244,-0.0926676408463361,-0.94074500781237,1.04117257370877,0.489254535076328,1.44180532901591,0.0730581921495625,-0.142654198089204,1.41464266749535,5.54878694375779
0.144132743194822,0.507221457936723,-0.701838109692382,1.38102282442484,-1.12857265342282,-0.38646769683693,-0.318118627144175,0.0747544867636431,0.449982484558997,-0.0243446731578452,0.686353555014533,-0.361577311443394,-1.62373858211723,0.0550425572810434,0.956622811735491,5.39202511096117
1.5497545332824,0.716393239439737,1.32812559834258,0.850354598861832,0.435818288060277,0.777952931790334,0.971045071000096,-0.0276401525026475,-0.0138807973948148,-0.119580360308458,-0.838892674025736,-0.504719410187116,-0.369910469457147,-0.476397760601515,-1.39621181437503,12.4196159793222
-0.536378958074294,0.670078082893758,-0.292695222481682,-1.25521022829062,-0.479264613894076,-0.788123544080813,0.134458373896183,0.746172279706252,-1.33167455119454,0.357354936996558,0.0678385139169377,-0.15703669059263,0.567488721129979,0.225258453495098,-0.97429056082663,-3.6193135941937
-0.1204291147099,-1.49193156272468,-0.473176415542108,0.19080708543286,0.231462774120955,0.315560475120577,-0.584814705780467,-1.20481880552463,0.361773729571335,0.00804393486688493,-2.01992733215614,1.85341079789983,-1.03373486670807,1.57908945607121,-0.78184687402334,4.02774679107683
-0.845314654799402,-1.59682114792143,-0.310114275744611,0.166321256294977,2.66986130533227,2.11916767833423,3.56041900519948,-1.87529596714259,2.40387441322025,2.22890458244335,1.44194500580189,0.44620183628948,-0.320100476350084,-1.29683384716797,-0.439699950935809,19.0239120749532
-1.04750205768889,1.02252068563572,0.33145034383032,0.781287051297065,-0.147051058435389,0.176483904452529,0.817883273302705,1.43518407331791,-2.11982448480478,-1.73259652037031,-0.512374240676694,0.0190816277797679,-2.40506954991021,-0.65721170821109,-0.595423202876042,-3.14572933489381
0.857651493937271,0.158156977038175,0.459322709484856,1.82429843328663,1.1241824742851,1.31271624936638,1.59064652463312,0.709585640125772,-0.779297456444048,0.228135415405901,0.055863939844497,-0.524359955681583,-1.36807410853199,-0.765745318706256,0.0340092548610776,8.49964559028904
1.46572832931069,-0.571913015230371,-0.0203659327293002,-0.608222183256622,-0.637600520294016,-0.826299813581441,0.365902920136749,-0.6598662046796,-1.07941873675881,-0.669635258690333,-0.309649713988061,0.538816928181123,-1.1064745561139,-0.0944182621360477,0.735721311018888,2.29227841776665
0.649014553991149,2.05212332682794,-0.713834523536774,-0.832460547684438,-0.0178098892382956,-0.370422809875854,-1.02896241510363,1.09143693121871,-0.172903372490979,0.0919292979660522,1.14602757501342,0.659699769930798,0.101751050771639,-0.135526268978871,0.902660289382486,0.0612271749924266
0.986247258781949,0.234076093239753,0.216897600906906,-0.956517989547009,1.326940561086,1.41612826672213,1.45613175387792,0.545144045504486,0.499907040252662,-1.2807889453517,-2.83750644139738,-1.07317850947547,0.333409012392713,0.772314584440706,-0.326797342899291,17.2416944607354
0.421965739062124,0.820532265453271,0.562022345357494,-0.125529051592691,-0.672926983902806,-0.413040123249403,-1.06814913419694,1.01407392674957,1.09119254594985,-0.358394272071364,-0.016610342325909,0.68662819194616,-0.0560555659401971,0.0337231029213751,-1.6346935187544,3.7973975339917
-0.329923435802841,0.200899281876151,-0.952372176489741,0.272822448064797,1.64216727114487,2.30404075899255,2.24533615225133,0.42907421507954,-0.085148133049346,0.607029483194971,-0.105818757497698,-0.151152286623431,-0.382593382887378,0.302883276719302,-1.04040994187174,2.29161001179972
0.693053385395809,2.41973737087568,0.96238235300246,1.09575319824163,0.742794219237178,0.452828836643958,0.0776674916941881,0.763362756420284,2.04359756446892,0.65224963188185,-0.453636387591683,0.0247986346286067,-0.379101748348747,0.398448045512001,-0.51977478963003,7.11785185380271
1.89414565813408,1.57240597114739,1.67106940663212,0.385459946297268,0.0345850246264144,-0.379112094473674,-0.107969686291776,1.50781342886156,2.85674272346353,2.33316649034883,1.72622654563563,-0.884289002988318,0.716045749040494,0.245404061205812,-1.24503445925136,15.1517119102143
0.155793027498804,-0.289169298480949,-0.255994871942447,-0.330595334987829,0.705904072150382,-0.202403068385307,1.45472942545355,-0.118085886924486,-0.233579154884443,-0.942082411359845,-0.887329458855771,-0.39998202782891,0.212819846883053,0.703313061457592,1.14085898670161,3.64331749369769
1.22174218199486,0.975977409373115,0.93741302537607,0.621151088992942,0.90984851239225,0.73870735736385,1.38967618967713,0.903393530391388,0.392065173211934,0.764346899690819,0.771796177235661,-1.03014226522283,-0.333945596305362,-0.122323382132745,-1.17954105858073,15.5540025091517
-2.12971564439942,0.409906455660476,-1.21250387943975,-1.62106643285695,0.806170262612647,0.609386389068836,0.792060576414097,0.0934743817619058,-1.87458214844428,-3.10597953219632,0.356252788706084,-1.0782181701163,1.29329949524126,1.646368396075,0.617063044735203,-8.11955658785091
0.477998886469617,1.56311568768551,1.30575851537972,2.33610947300734,-1.47368714244861,-1.93409808668319,-2.16294872443091,1.09441655023129,0.889410842915005,1.05398520161173,1.26151925253552,0.37709022042678,1.9499750409961,2.54161984671879,-1.68188035502254,4.58376732132201
0.177837707809881,-1.00120790516244,-0.987980589754847,-1.58154690664661,-0.6431182777345,-1.10173972574071,-1.23524775550009,-1.15478729816231,0.588219599079301,-0.502900064724462,-0.667189084777505,-0.355116565443108,-1.24574245023367,0.70623097476707,0.657201101296054,3.21285892682068
-0.525290105471675,0.811911193170548,0.941575601567617,0.0950383737559642,-0.126148516908371,-0.514630458139059,0.502252707626495,0.37817384167347,0.118604107509424,-0.881745953027094,-0.732968899123759,-1.29963766986242,0.522510070210511,0.227991163709061,-0.139268706667586,4.30780700431596
0.0725192725576045,0.792176833508958,0.41927338129058,2.05113445219029,0.336875283865862,0.042443662230503,0.393175973243153,0.545433924244996,-0.728436532325323,0.0494354551999415,1.0960699074774,2.17705264748838,3.08988960768639,0.624582309317244,1.51253070230255,-1.85283646888705
-1.88894019150985,-1.88997697652014,-1.88472736956287,-0.58947082982027,0.394494410485495,0.545740490188128,0.597260385924152,-1.40888458297377,3.61619400258345,3.75039537369264,0.42532130833011,-1.12465503931594,0.280205541050194,-1.10103308588364,-1.13156260654633,2.69580508920635
-0.12326472320243,-0.966544105317444,-0.180177883814883,-0.255940601352748,0.272427416295545,-0.717591492396735,-0.0730447265262805,-0.0759337886846062,0.730000451487435,1.72516718382406,-1.54493734667676,1.09210296101933,0.115442636164277,0.180105467465415,-0.564114800611595,8.85980436978845
0.483688797782332,-2.15108212338763,-0.461495649438891,-0.250311651356903,-1.52062058470641,-2.18362441976413,-2.55082908257693,-0.35973995411885,0.341386504662075,-1.78655384060366,-0.53930501446327,-1.4764636416218,-0.0557339398936136,-0.731324606948609,-0.37043260141044,9.75581016379517
1.96200742545911,0.248682320925464,1.35085567341503,0.262976531660047,0.491300380274413,0.137451779863093,-0.2623136002047,0.501987286758522,0.223098020951566,0.41341197407209,0.386382653848061,0.456502335167796,0.490181517490741,0.50997691724033,-0.152500070150312,18.3816619958199
-0.382209927819453,0.597651400111582,0.148329270475291,1.21736740919444,0.426848442986604,0.793660379705244,1.75743719756766,0.168376928328389,0.160711876486096,0.309290311178612,0.837764221546589,-0.250560368618691,0.754899166549883,-0.726359307977147,-0.345980830902491,3.70234365304318
-0.881740593480382,1.56976246982159,-0.251615765681764,-2.45440999219746,0.476317085210023,-0.539211489159054,-0.20848289467044,1.02616044679602,-1.17258586965049,-1.7600109834448,-0.679230653192955,-0.629056731358405,-1.24476687416918,-0.344777445358896,-0.326678565908987,3.1352880539213
-0.212530893098029,0.353872029981702,-0.0545141988591509,1.38290658822096,1.02176274270704,0.88088865509397,1.19446861828727,-0.443376048228495,0.234640825827943,0.10508759024175,-2.91425598981694,0.196742323765706,-0.0264836282888286,-1.87197090552305,-0.343062543385663,7.6041212995269
1.27224326437947,1.20310582569138,0.514451764457364,-1.14933651713952,1.02908549841785,0.623423011941936,1.43838853846602,0.72005098370866,2.36549154983279,1.17049484480215,0.523223185737033,0.0622598563293322,-2.26949786449741,-1.17324568994767,-2.07117988258047,10.5023030118202
-0.0395312348814132,-1.90834410180912,-0.289654094024232,-0.168026996336509,0.64287096801692,1.01451519051182,-0.293773521572939,-1.34912355930568,-1.38665406406685,-0.323727879537977,-1.22032068994398,-0.812465183682045,-0.2093166166215,0.354873802936047,0.993334501607768,2.49342477982708
-0.350540182812081,-2.16107933372618,-1.01914709238896,-0.588172481428773,-0.319309186747924,-0.224174436143793,0.0406605734100029,-0.495389727257081,0.657776699114113,1.95877593754917,-2.01733879812241,-0.857738880787,-0.902688593822073,-0.86884607831843,2.86113656763368,7.29850945332535
0.723619255806626,0.323227532131536,0.160871265945842,0.742533499704727,-1.64997411131602,-1.50776533961962,-1.0982116110096,-0.214011008706143,-0.56930894895739,0.395413538013898,-2.83232592498414,-1.5739142119944,0.339177579135484,1.06377398378558,0.298271104600988,-3.00172000967814
0.00780849834004281,0.218508005171573,0.134750202321189,-1.56900108707934,0.287702248182751,0.486121075167571,0.437117812276936,0.802044565888909,0.30269131568057,0.393309993835692,0.813980860197741,0.305564384357051,-1.65638052714103,-0.953889088413312,-1.13575084785829,0.630836022396555
1.38135703452638,0.734765037606383,-0.561000332216487,0.75276616324181,-0.0440132949719558,-0.644538904759769,1.92872952056317,0.208959432253047,0.829485918997473,-0.332886127926328,0.128617450404967,-1.25380482710001,-0.512317310459095,0.453254501285771,-1.03453863084829,1.71252536493561
-0.74706976998711,-2.23671637963709,-1.57744364098694,1.81369369512365,0.228175427110499,0.578861723848068,-0.729580718131544,0.0422697767629355,1.03357212204053,0.412614457298251,-0.225656380712252,0.00397495651718248,0.966544250520612,-0.761875628971759,0.613174001891568,4.75447186437615
-0.289989210556306,-0.0337546485536773,-0.176538363079107,-1.46147264857214,-1.33844513351147,-1.19058997363779,-0.641511457889982,-0.680779804716977,-1.64401179377697,-0.116726483926647,1.38902436296276,0.592477984120716,-0.67633315144425,0.385469775033526,0.385469475848243,-6.76515232038998
-0.444029700417319,-0.841836514734491,-0.661138856882796,0.0720737216707484,-0.595713243139158,-0.877749084538427,-1.18473758284614,-0.461050847458877,0.222938605143057,1.35611883506493,0.637324683023073,0.208055031824054,-1.90493577741789,-1.53478732909514,-0.284290110553338,-1.88283418933266
-1.45884123385768,1.27150041527778,-1.22684503390283,-1.10103666223624,1.13974481840504,2.62364793590743,1.51630494623491,1.07930563858752,-0.340644173154313,-2.04909328517925,1.61630004272192,-0.723131298017258,0.257533153128985,-0.453182975629558,0.753404370879185,-3.88105338461516
-0.0327622490039845,0.985049319087768,1.08373616919631,0.514723289312409,-0.315078654007503,-0.873200329656091,0.225229137162892,-0.0309097376081098,0.484898106270502,-0.6300053835181,-1.392735472167,0.908812411349969,-0.586528993092636,-0.846213285287735,-2.06388504675449,-0.284693933374915
-0.170959992598399,-0.577369917149413,-0.739023660151709,0.0974643590697189,0.568545896538436,1.37137935727707,0.241606979106626,-0.404633859396307,0.0543698000313393,-0.156973158072216,-0.0345506239539635,-0.407971478101253,-0.185885436072897,0.88323257530898,0.754062127231124,2.39265373591965
0.483464975609953,-0.206648159593255,0.379195627366841,-0.639952872051571,0.232595035216341,-0.0866606316296811,0.165716211606065,-0.357090434264106,-0.198622947513932,-0.69188598559488,-1.61671337494801,-1.33416075900499,-0.729869586462592,0.462262464454204,0.237761164594893,0.0339728369089265
-0.488675537870645,-0.881455437128597,-0.308121071657658,0.41749614485853,0.44744469406973,0.144687701256949,-1.08498473134323,-0.962961229377724,-0.646843651621728,-0.306288549248526,-0.229382331855467,-0.283727504453278,1.97439674448003,-1.23257605461548,-0.995947990783232,1.4679207377905
